Year,Local Government Area,Offence Division,Offence Subdivision,Victim Reports
2014,Ballarat,B Property and deception offences,Other Offences,30
2014,Ballarat,B Property and deception offences,B: Property Damage,827
2014,Ballarat,B Property and deception offences,B: Property Damage,759
2014,Ballarat,B Property and deception offences,B: Theft,1861
2014,Ballarat,B Property and deception offences,Other Offences,52
2014,Banyule,A Crimes against the person,A: Assault,532
2014,Banyule,A Crimes against the person,A: Sexual Offence,108
2014,Banyule,A Crimes against the person,Other Offences,41
2014,Banyule,A Crimes against the person,Other Offences,4
2014,Banyule,A Crimes against the person,Other Offences,151
2014,Banyule,A Crimes against the person,Other Offences,37
2014,Banyule,B Property and deception offences,Other Offences,18
2014,Banyule,B Property and deception offences,B: Property Damage,530
2014,Banyule,B Property and deception offences,B: Property Damage,936
2014,Banyule,B Property and deception offences,B: Theft,1758
2014,Banyule,B Property and deception offences,Other Offences,50
2014,Bass Coast,A Crimes against the person,A: Assault,315
2014,Bass Coast,A Crimes against the person,A: Sexual Offence,65
2014,Bass Coast,A Crimes against the person,Other Offences,4
2014,Bass Coast,A Crimes against the person,Other Offences,70
2014,Bass Coast,A Crimes against the person,Other Offences,9
2014,Bass Coast,B Property and deception offences,Other Offences,9
2014,Bass Coast,B Property and deception offences,B: Property Damage,215
2014,Bass Coast,B Property and deception offences,B: Property Damage,234
2014,Bass Coast,B Property and deception offences,B: Theft,434
2014,Bass Coast,B Property and deception offences,Other Offences,12
2014,Baw Baw,A Crimes against the person,A: Assault,306
2014,Baw Baw,A Crimes against the person,A: Sexual Offence,76
2014,Baw Baw,A Crimes against the person,Other Offences,5
2014,Baw Baw,A Crimes against the person,Other Offences,83
2014,Baw Baw,A Crimes against the person,Other Offences,24
2014,Baw Baw,B Property and deception offences,Other Offences,12
2014,Baw Baw,B Property and deception offences,B: Property Damage,191
2014,Baw Baw,B Property and deception offences,B: Property Damage,177
2014,Baw Baw,B Property and deception offences,B: Theft,407
2014,Baw Baw,B Property and deception offences,Other Offences,16
2014,Bayside,A Crimes against the person,A: Assault,236
2014,Bayside,A Crimes against the person,A: Sexual Offence,58
2014,Bayside,A Crimes against the person,Other Offences,5
2014,Bayside,A Crimes against the person,Other Offences,20
2014,Bayside,A Crimes against the person,Other Offences,52
2014,Bayside,A Crimes against the person,Other Offences,16
2014,Bayside,B Property and deception offences,Other Offences,9
2014,Bayside,B Property and deception offences,B: Property Damage,351
2014,Bayside,B Property and deception offences,B: Property Damage,434
2014,Bayside,B Property and deception offences,B: Theft,1076
2014,Bayside,B Property and deception offences,Other Offences,30
2014,Benalla,A Crimes against the person,A: Assault,168
2014,Benalla,A Crimes against the person,A: Sexual Offence,39
2014,Benalla,A Crimes against the person,Other Offences,25
2014,Benalla,A Crimes against the person,Other Offences,18
2014,Benalla,B Property and deception offences,Other Offences,10
2014,Benalla,B Property and deception offences,B: Property Damage,102
2014,Benalla,B Property and deception offences,B: Property Damage,50
2014,Benalla,B Property and deception offences,B: Theft,99
2014,Benalla,B Property and deception offences,Other Offences,5
2014,Boroondara,A Crimes against the person,A: Assault,333
2014,Boroondara,A Crimes against the person,A: Sexual Offence,77
2014,Boroondara,A Crimes against the person,Other Offences,8
2014,Boroondara,A Crimes against the person,Other Offences,33
2014,Boroondara,A Crimes against the person,Other Offences,68
2014,Boroondara,A Crimes against the person,Other Offences,20
2014,Boroondara,B Property and deception offences,Other Offences,22
2014,Boroondara,B Property and deception offences,B: Property Damage,507
2014,Boroondara,B Property and deception offences,B: Property Damage,987
2014,Boroondara,B Property and deception offences,B: Theft,2121
2014,Boroondara,B Property and deception offences,Other Offences,44
2014,Brimbank,A Crimes against the person,Other Offences,14
2014,Brimbank,A Crimes against the person,A: Assault,1300
2014,Brimbank,A Crimes against the person,A: Sexual Offence,153
2014,Brimbank,A Crimes against the person,Other Offences,11
2014,Brimbank,A Crimes against the person,Other Offences,228
2014,Brimbank,A Crimes against the person,Other Offences,5
2014,Brimbank,A Crimes against the person,Other Offences,234
2014,Brimbank,A Crimes against the person,Other Offences,105
2014,Brimbank,B Property and deception offences,Other Offences,75
2014,Brimbank,B Property and deception offences,B: Property Damage,968
2014,Brimbank,B Property and deception offences,B: Property Damage,1536
2014,Brimbank,B Property and deception offences,B: Theft,3873
2014,Brimbank,B Property and deception offences,Other Offences,121
2014,Brimbank,C Other offences,Other Offences,4
2014,Brimbank,C Other offences,Other Offences,5
2014,Buloke,A Crimes against the person,A: Assault,20
2014,Buloke,A Crimes against the person,A: Sexual Offence,6
2014,Buloke,B Property and deception offences,B: Property Damage,21
2014,Buloke,B Property and deception offences,B: Property Damage,8
2014,Buloke,B Property and deception offences,B: Theft,34
2014,Campaspe,A Crimes against the person,Other Offences,4
2014,Campaspe,A Crimes against the person,A: Assault,227
2014,Campaspe,A Crimes against the person,A: Sexual Offence,62
2014,Campaspe,A Crimes against the person,Other Offences,7
2014,Campaspe,A Crimes against the person,Other Offences,24
2014,Campaspe,A Crimes against the person,Other Offences,23
2014,Campaspe,B Property and deception offences,Other Offences,18
2014,Campaspe,B Property and deception offences,B: Property Damage,192
2014,Campaspe,B Property and deception offences,B: Property Damage,178
2014,Campaspe,B Property and deception offences,B: Theft,511
2014,Campaspe,B Property and deception offences,Other Offences,13
2014,Cardinia,A Crimes against the person,Other Offences,7
2014,Cardinia,A Crimes against the person,A: Assault,518
2014,Cardinia,A Crimes against the person,A: Sexual Offence,74
2014,Cardinia,A Crimes against the person,Other Offences,6
2014,Cardinia,A Crimes against the person,Other Offences,19
2014,Cardinia,A Crimes against the person,Other Offences,102
2014,Cardinia,A Crimes against the person,Other Offences,47
2014,Cardinia,B Property and deception offences,Other Offences,37
2014,Cardinia,B Property and deception offences,B: Property Damage,413
